game_pk,date,home,away,home_score,away_score,home_sp,away_sp,status
777544,20250612,NYN,WAS,4,3,673540,647336,F
777533,20250612,MIN,TEX,3,16,641927,571578,F
777534,20250612,COL,SFN,8,7,622608,806185,F
777540,20250612,BAL,DET,1,4,669211,669373,F
777536,20250612,KCA,NYA,0,1,607625,701542,F
777532,20250612,MIL,SLN,6,0,694819,543243,F
777541,20250612,CHN,PIT,3,2,592791,571760,F
777546,20250612,HOU,CHA,4,3,664285,663436,F
777526,20250613,CHN,PIT,1,2,690990,694973,F
777531,20250613,PHI,TOR,8,0,624133,592332,F
777530,20250613,WAS,MIA,9,11,680730,665795,F
777539,20250613,BAL,ANA,2,0,450203,686799,F
777538,20250613,DET,CIN,11,5,676428,607259,F
777528,20250613,NYN,TBA,5,7,605280,671737,F
777537,20250613,BOS,NYA,2,1,676979,642232,F
777535,20250613,ATL,COL,12,4,693821,608566,F
777524,20250613,TEX,CHA,3,1,542888,605288,F
777529,20250613,KCA,ATH,4,6,608379,622663,F
777527,20250613,HOU,MIN,10,3,676467,663978,F
777525,20250613,MIL,SLN,3,2,642547,607200,F
777521,20250613,ARI,SDN,5,1,669194,663568,F
777520,20250613,SEA,CLE,7,2,622491,668909,F
777522,20250613,LAN,SFN,2,6,808967,657277,F
777514,20250614,WAS,MIA,3,4,592866,806188,F
777517,20250614,DET,CIN,1,11,656427,663903,F
777513,20250614,CHN,PIT,2,1,571510,681347,F
777519,20250614,BAL,ANA,6,5,608372,542881,F
777509,20250614,PHI,TOR,3,2,650911,670102,F
777508,20250614,TEX,CHA,5,4,594798,678024,F
777511,20250614,KCA,ATH,0,4,547179,682052,F
777518,20250614,NYN,TBA,4,8,656731,656876,F
777510,20250614,HOU,MIN,3,2,686613,657746,F
777523,20250614,ATL,COL,4,1,675911,801403,F
777512,20250614,MIL,SLN,5,8,500779,669467,F
777515,20250614,ARI,SDN,8,7,668678,686701,F
777516,20250614,BOS,NYA,4,3,690928,607074,F
777507,20250614,SEA,CLE,4,3,669923,676440,F
777506,20250614,LAN,SFN,11,5,477132,694738,F
777505,20250615,DET,CIN,4,8,663947,489119,F
777501,20250615,BAL,ANA,11,2,656240,579328,F
777499,20250615,PHI,TOR,11,4,554430,621244,F
777504,20250615,ATL,COL,1,10,656550,596295,F
777503,20250615,WAS,MIA,1,3,669022,691587,F
777500,20250615,BOS,NYA,2,0,678394,608331,F
777502,20250615,NYN,TBA,0,9,656288,669358,F
777496,20250615,KCA,ATH,2,3,702070,605488,F
777494,20250615,HOU,MIN,2,1,687888,680573,F
777492,20250615,MIL,SLN,3,2,682990,571945,F
777497,20250615,CHN,PIT,3,2,607067,656605,F
777493,20250615,TEX,CHA,2,1,677958,650644,F
777491,20250615,ARI,SDN,2,8,518876,601713,F
777495,20250615,SEA,CLE,6,0,676106,682847,F
777498,20250615,LAN,SFN,5,4,669160,663546,F
777483,20250616,MIA,PHI,2,5,645261,690953,F
777488,20250616,WAS,COL,4,6,663623,687223,F
777487,20250616,NYA,ANA,0,1,657376,667755,F
777484,20250616,TBA,BAL,7,1,686752,621107,F
777486,20250616,SEA,BOS,0,2,669302,608337,F
777485,20250616,ATH,HOU,3,1,687765,687473,F
777490,20250616,LAN,SDN,6,3,660271,656302,F
777481,20250617,MIA,PHI,8,3,615698,666200,F
777475,20250617,DET,PIT,7,3,663554,663559,F
777480,20250617,WAS,COL,6,10,647336,622608,F
777476,20250617,NYA,ANA,0,4,701542,543294,F
777479,20250617,TOR,ARI,5,4,605135,694297,F
777478,20250617,CIN,MIN,6,5,671096,701581,F
777489,20250617,ATL,NYN,5,4,680885,656849,F
777477,20250617,TBA,BAL,1,5,641793,665152,F
777467,20250617,CHA,SLN,2,12,681343,669461,F
777468,20250617,TEX,KCA,1,6,683004,607625,F
777482,20250617,CHN,MIL,5,3,676962,694477,F
777473,20250617,SEA,BOS,8,0,693433,621111,F
777472,20250617,SFN,CLE,2,3,592662,677944,F
777469,20250617,ATH,HOU,3,13,676664,669920,F
777471,20250617,LAN,SDN,8,6,676263,681190,F
777453,20250618,SEA,BOS,1,3,622491,676979,F
777465,20250618,MIA,PHI,2,4,800049,624133,F
777461,20250618,WAS,COL,1,3,680730,608566,F
777466,20250618,NYA,ANA,2,3,642232,686799,F
777462,20250618,TOR,ARI,8,1,641778,593958,F
777474,20250618,CIN,MIN,4,2,666157,641927,F
777470,20250618,ATL,NYN,5,0,519242,621112,F
777463,20250618,TBA,BAL,12,8,671737,669432,F
777460,20250618,TEX,KCA,3,6,571578,663460,F
777454,20250618,SFN,CLE,2,4,434378,671106,F
777456,20250618,ATH,HOU,4,11,622663,664285,F
777457,20250618,LAN,SDN,4,3,686218,663568,F
777464,20250619,DET,PIT,,,663947,694973,F
777458,20250619,CHA,SLN,,,678024,700241,F
777459,20250818,CHN,MIL,,,690990,642547,F
777452,20250619,CIN,MIN,5,12,607259,663978,F
777445,20250619,WAS,COL,4,3,592866,801403,F
777449,20250619,NYA,ANA,7,3,607074,542881,F
777451,20250619,DET,PIT,9,2,669373,571760,F
777464,20250619,DET,PIT,4,8,663947,694973,F
777447,20250619,CHA,SLN,4,5,680732,607200,F
777458,20250619,CHA,SLN,6,8,678024,700241,F
777450,20250619,CHN,MIL,7,8,592791,642547,F
777443,20250619,TEX,KCA,1,4,542888,608379,F
777448,20250619,TOR,ARI,5,9,592332,669194,F
777440,20250619,SFN,CLE,2,1,657277,668909,F
777444,20250619,MIA,PHI,1,2,665795,650911,F
777455,20250619,ATL,NYN,7,1,675911,605280,F
777446,20250619,TBA,BAL,1,4,656876,450203,F
777441,20250619,ATH,HOU,6,4,682052,676467,F
777442,20250619,LAN,SDN,3,5,808967,686701,F
777436,20250620,CHN,SEA,4,9,571510,669923,F
777432,20250620,PIT,TEX,2,6,681347,594798,F
777431,20250620,TBA,DET,14,8,669358,656427,F
777438,20250620,NYA,BAL,3,5,608331,608372,F
777435,20250620,TOR,CHA,1,7,605513,691799,F
777439,20250620,MIA,ATL,6,2,676083,800311,F
777433,20250620,SLN,CIN,6,1,669467,663903,F
777437,20250620,PHI,NYN,10,2,554430,694918,F
777434,20250620,MIN,MIL,6,17,657746,694819,F
777430,20250620,COL,ARI,8,14,596295,668678,F
777428,20250620,ANA,HOU,2,3,579328,686613,F
777426,20250620,SDN,KCA,5,6,601713,547179,F
777429,20250620,ATH,CLE,5,1,605488,676440,F
777427,20250620,LAN,WAS,6,5,477132,669022,F
777425,20250620,SFN,BOS,5,7,806185,690928,F
777420,20250621,TBA,DET,8,3,686752,676428,F
777422,20250621,NYA,BAL,9,0,657376,621107,F
777412,20250621,MIN,MIL,0,9,680573,500779,F
777415,20250621,SLN,CIN,6,5,543243,608718,F
777419,20250621,CHN,SEA,10,7,690990,676106,F
777418,20250621,TOR,CHA,7,1,621244,650644,F
777417,20250621,SFN,BOS,3,2,694738,678394,F
777421,20250621,PIT,TEX,2,3,656605,677958,F
777424,20250621,MIA,ATL,0,7,691587,656550,F
777413,20250621,SDN,KCA,5,1,656302,702070,F
777423,20250621,PHI,NYN,4,11,690953,656288,F
777410,20250621,COL,ARI,3,5,687223,518876,F
777414,20250621,ANA,HOU,9,1,667755,687888,F
777411,20250621,ATH,CLE,2,4,687765,682847,F
777416,20250621,LAN,WAS,3,7,669160,663623,F
777406,20250622,NYA,BAL,4,2,701542,665152,F
777409,20250622,TBA,DET,3,9,641793,663554,F
777404,20250622,PIT,TEX,8,3,663559,683004,F
777408,20250622,TOR,CHA,2,4,605135,605288,F
777402,20250622,MIA,ATL,5,3,645261,693821,F
777401,20250622,MIN,MIL,8,9,543056,682990,F
777407,20250622,SLN,CIN,1,4,571945,671096,F
777403,20250622,CHN,SEA,6,14,607067,669302,F
777399,20250622,COL,ARI,4,2,622608,694297,F
777400,20250622,ATH,CLE,0,3,676664,677944,F
777395,20250622,SFN,BOS,9,5,592662,608337,F
777397,20250622,ANA,HOU,7,8,543294,687473,F
777398,20250622,LAN,WAS,13,7,660271,647336,F
777396,20250622,SDN,KCA,3,2,681190,607625,F
777405,20250622,PHI,NYN,7,1,666200,656849,F
777394,20250623,BAL,TEX,6,0,669432,571578,F
777389,20250623,NYN,ATL,2,3,621112,680885,F
777390,20250623,CIN,NYA,6,1,666157,642216,F
777388,20250623,MIN,SEA,2,11,641927,693433,F
777393,20250623,CHA,ARI,0,10,681343,593958,F
777391,20250623,MIL,PIT,4,5,694477,677952,F
777392,20250623,SLN,CHN,8,2,669461,676962,F
777381,20250623,ANA,BOS,9,5,686799,621111,F
777382,20250623,SDN,WAS,6,10,663568,680730,F
777380,20250624,BAL,TEX,5,6,450203,656641,F
777386,20250624,DET,ATH,11,4,669373,622663,F
777384,20250624,CLE,TOR,6,10,671106,641778,F
777387,20250624,NYN,ATL,4,7,593423,675911,F
777385,20250624,CIN,NYA,5,4,695505,607074,F
777378,20250624,KCA,TBA,1,5,663460,671737,F
777375,20250624,MIN,SEA,5,6,663978,622491,F
777383,20250624,CHA,ARI,1,4,673929,669194,F
777374,20250624,MIL,PIT,9,3,642547,571760,F
777373,20250624,SLN,CHN,8,7,700241,592791,F
777377,20250624,HOU,PHI,1,0,664285,624133,F
777379,20250624,COL,LAN,7,9,608566,676263,F
777376,20250624,ANA,BOS,3,2,542881,676979,F
777372,20250624,SDN,WAS,4,3,686701,592866,F
777364,20250624,SFN,MIA,2,4,434378,615698,F
777370,20250625,CHA,ARI,7,3,680732,668678,F
777361,20250625,MIL,PIT,4,2,694819,694973,F
777362,20250625,ANA,BOS,5,2,579328,690916,F
777360,20250625,SDN,WAS,1,0,601713,669022,F
777365,20250625,BAL,TEX,0,7,687064,594798,F
777371,20250625,DET,ATH,0,3,656427,682052,F
777368,20250625,CLE,TOR,5,4,668909,453286,F
777369,20250625,NYN,ATL,7,3,605280,800311,F
777367,20250625,CIN,NYA,1,7,663903,608331,F
777359,20250625,KCA,TBA,0,3,608379,656876,F
777363,20250625,MIN,SEA,2,0,657746,669923,F
777357,20250625,SLN,CHN,0,8,607200,571510,F
777366,20250625,HOU,PHI,2,0,676467,554430,F
777358,20250625,COL,LAN,1,8,801403,808967,F
777355,20250625,SFN,MIA,5,8,657277,665795,F
777351,20250626,DET,ATH,8,0,608650,605488,F
777354,20250626,CLE,TOR,0,6,676440,592332,F
777356,20250626,MIN,SEA,10,1,680573,676106,F
777353,20250626,KCA,TBA,0,4,547179,669358,F
777350,20250626,HOU,PHI,2,1,686613,650911,F
777348,20250626,SLN,CHN,0,3,669467,684007,F
777344,20250626,COL,LAN,1,3,596295,477132,F
777347,20250626,SFN,MIA,5,12,806185,676083,F
777352,20250626,NYN,ATL,4,0,656288,656550,F
777341,20250627,PIT,NYN,9,1,656605,656849,F
777343,20250627,BAL,TBA,22,8,608372,686752,F
777337,20250627,NYA,ATH,3,0,701542,687765,F
777346,20250627,CIN,SDN,8,1,607259,656302,F
777349,20250627,CLE,SLN,0,5,682847,543243,F
777345,20250627,BOS,TOR,0,9,678394,621244,F
777334,20250627,DET,MIN,1,4,687830,701581,F
777342,20250627,ATL,PHI,0,13,693821,690953,F
777338,20250627,CHA,SFN,1,3,650644,694738,F
777340,20250627,TEX,SEA,6,7,543135,669302,F
777336,20250627,HOU,CHN,7,4,687888,690990,F
777335,20250627,KCA,LAN,4,5,702070,669160,F
777339,20250627,MIL,COL,10,6,500779,607536,F
777331,20250627,ANA,WAS,9,15,667755,663623,F
777332,20250627,ARI,MIA,8,9,518876,691587,F
777326,20250628,NYA,ATH,0,7,657376,676664,F
777324,20250628,DET,MIN,10,5,663554,641927,F
777325,20250628,PIT,NYN,9,2,663559,621112,F
777330,20250628,BAL,TBA,3,11,621107,641793,F
777322,20250628,TEX,SEA,3,2,677958,693433,F
777319,20250628,KCA,LAN,9,5,607625,660271,F
777328,20250628,CIN,SDN,4,6,671096,681190,F
777329,20250628,CLE,SLN,6,9,677944,571945,F
777323,20250628,BOS,TOR,15,1,608337,605135,F
777327,20250628,CHA,SFN,1,0,605288,592662,F
777318,20250628,ARI,MIA,7,8,694297,645261,F
777321,20250628,MIL,COL,5,0,682990,622608,F
777320,20250628,HOU,CHN,3,12,621121,607067,F
777333,20250628,ATL,PHI,6,1,680885,666200,F
777315,20250628,ANA,WAS,8,2,543294,647336,F
777309,20250629,CLE,SLN,0,7,671106,669461,F
777313,20250629,PIT,NYN,12,1,681347,593423,F
777317,20250629,BAL,TBA,5,1,665152,671737,F
777310,20250629,BOS,TOR,3,5,621111,641778,F
777316,20250629,ATL,PHI,1,2,675911,624133,F
777307,20250629,NYA,ATH,12,5,573186,622663,F
777312,20250629,CIN,SDN,3,2,666157,663568,F
777308,20250629,HOU,CHN,2,0,664285,592791,F
777304,20250629,KCA,LAN,1,5,663460,642152,F
777311,20250629,CHA,SFN,5,2,686563,434378,F
777301,20250629,MIL,COL,3,4,694477,608566,F
777302,20250629,TEX,SEA,4,6,683004,622491,F
777305,20250629,ANA,WAS,4,7,686799,680730,F
777303,20250629,ARI,MIA,4,6,593958,615698,F
777314,20250629,DET,MIN,3,0,669373,663978,F
777306,20250630,PHI,SDN,4,0,554430,663362,F
777299,20250630,PIT,SLN,7,0,571760,607200,F
777295,20250630,TOR,NYA,5,4,453286,607074,F
777300,20250630,BOS,CIN,13,6,676979,695505,F
777296,20250630,TBA,ATH,4,6,656876,682052,F
777292,20250630,TEX,BAL,6,10,571578,669432,F
777297,20250630,SEA,KCA,6,2,669923,608379,F
777291,20250630,ARI,SFN,4,2,669194,657277,F
777283,20250701,TOR,NYA,12,5,592332,608331,F
777288,20250701,PIT,SLN,1,0,694973,669467,F
777293,20250701,MIA,MIN,2,0,665795,657746,F
777286,20250701,TBA,ATH,3,4,669358,605488,F
777294,20250701,BOS,CIN,5,3,690916,663903,F
777298,20250701,ATL,ANA,0,4,656550,542881,F
777287,20250701,CHN,CLE,5,2,571510,668909,F
777282,20250701,TEX,BAL,10,2,594798,687064,F
777285,20250701,COL,HOU,5,6,801403,676467,F
777281,20250701,SEA,KCA,3,6,676106,547179,F
777278,20250701,ARI,SFN,8,2,668678,806185,F
777280,20250701,LAN,CHA,6,1,808967,681343,F
777290,20250702,PHI,SDN,,,650911,656302,F
777284,20250702,WAS,DET,,,592866,663947,F
777289,20250702,NYN,MIL,,,605280,642547,F
777271,20250702,TBA,ATH,6,5,686752,687765,F
777272,20250702,PIT,SLN,5,0,656605,543243,F
777284,20250702,WAS,DET,2,11,592866,663947,F
777265,20250702,WAS,DET,9,4,669022,656427,F
777273,20250702,PHI,SDN,4,6,690953,601713,F
777290,20250702,PHI,SDN,5,1,650911,656302,F
777289,20250702,NYN,MIL,2,7,605280,642547,F
777276,20250702,NYN,MIL,7,3,623211,694819,F
777294,20250701,BOS,CIN,5,3,690916,663903,F
777275,20250702,MIA,MIN,1,2,676083,680573,F
777274,20250702,TOR,NYA,11,9,621244,701542,F
777277,20250702,BOS,CIN,4,8,657514,607259,F
777279,20250702,ATL,ANA,8,3,800311,579328,F
777266,20250702,CHN,CLE,5,4,684007,676440,F
777268,20250702,TEX,BAL,6,0,543135,608372,F
777269,20250702,COL,HOU,3,5,596295,686613,F
777262,20250702,SEA,KCA,3,2,669302,702070,F
777270,20250702,ARI,SFN,5,6,518876,694738,F
777267,20250702,LAN,CHA,5,4,477132,685126,F
777263,20250703,MIA,MIN,4,1,691587,701581,F
777264,20250703,COL,HOU,7,6,607536,687888,F
777258,20250703,WAS,DET,11,7,663623,608650,F
777260,20250703,TOR,NYA,8,5,605135,657376,F
777257,20250703,NYN,MIL,3,2,656849,500779,F
777261,20250703,ATL,ANA,1,5,693821,667755,F
777259,20250703,CHN,CLE,1,0,690990,676282,F
777256,20250703,ARI,SFN,2,7,694297,592662,F
777251,20250703,SEA,KCA,2,3,688138,607625,F
777253,20250703,LAN,CHA,6,2,669160,650644,F
777245,20250704,WAS,BOS,2,11,647336,608337,F
777255,20250704,PHI,CIN,6,9,666200,671096,F
777246,20250704,CHN,SLN,11,3,607067,571945,F
777250,20250704,NYN,NYA,6,5,663795,573186,F
777236,20250704,SEA,PIT,6,0,693433,663559,F
777247,20250704,MIN,TBA,4,3,663978,641793,F
777239,20250704,SDN,TEX,3,2,681190,677958,F
777242,20250704,TOR,ANA,4,3,641778,543294,F
777249,20250704,CLE,DET,1,2,677944,681857,F
777254,20250704,MIA,MIL,5,6,645261,682990,F
777252,20250704,ATL,BAL,2,3,675911,450203,F
777243,20250704,COL,CHA,2,3,622608,605288,F
777235,20250704,LAN,HOU,1,18,676508,621121,F
777248,20250704,ARI,KCA,3,9,593958,663460,F
777244,20250704,ATH,SFN,11,2,676664,434378,F
777230,20250705,MIN,TBA,6,5,663485,671737,F
777229,20250705,CHN,SLN,6,8,519141,669461,F
777231,20250705,TOR,ANA,4,3,453286,686799,F
777228,20250705,WAS,BOS,3,10,680730,621111,F
777233,20250705,PHI,CIN,5,1,624133,666157,F
777234,20250705,ARI,KCA,7,1,669194,608379,F
777237,20250705,ATL,BAL,6,9,607481,665152,F
777241,20250705,NYN,NYA,12,6,593423,607074,F
777238,20250705,MIA,MIL,4,2,615698,694477,F
777240,20250705,CLE,DET,0,1,671106,663554,F
777221,20250705,LAN,HOU,4,6,660271,664285,F
777232,20250705,COL,CHA,3,10,608566,686563,F
777223,20250705,SDN,TEX,4,7,663568,571578,F
777227,20250705,ATH,SFN,2,7,622663,657277,F
777225,20250705,SEA,PIT,1,0,622491,681347,F
777222,20250706,ATL,BAL,1,2,656550,669432,F
777213,20250706,WAS,BOS,4,6,829272,676979,F
777217,20250706,PHI,CIN,3,1,554430,695505,F
777214,20250706,TOR,ANA,3,2,592332,542881,F
777226,20250706,CLE,DET,2,7,668909,669373,F
777216,20250706,NYN,NYA,4,6,606965,608331,F
777224,20250706,MIA,MIL,1,3,665795,605540,F
777220,20250706,MIN,TBA,5,7,657746,656876,F
777215,20250706,COL,CHA,6,4,801403,681343,F
777218,20250706,ARI,KCA,0,4,543101,547179,F
777206,20250706,LAN,HOU,1,5,686218,687473,F
777205,20250706,SEA,PIT,1,0,669923,694973,F
777219,20250706,CHN,SLN,11,0,571510,607200,F
777207,20250706,SDN,TEX,4,1,688158,683004,F
777210,20250706,ATH,SFN,2,6,682052,806185,F
777211,20250707,DET,TBA,5,1,672456,669358,F
777209,20250707,BOS,COL,9,3,690916,596295,F
777208,20250707,CIN,MIA,1,5,663903,676083,F
777204,20250707,KCA,PIT,9,3,702070,571760,F
777212,20250707,CHA,TOR,4,8,680732,621244,F
777201,20250707,MIL,LAN,9,1,642547,808967,F
777202,20250707,HOU,CLE,5,7,676467,676440,F
777200,20250707,ANA,TEX,6,5,579328,594798,F
777203,20250707,SDN,ARI,3,6,506433,668678,F
777199,20250707,SFN,PHI,3,1,694738,650911,F
777198,20250708,BAL,NYN,6,7,687064,605280,F
777195,20250708,DET,TBA,4,2,656427,686752,F
777187,20250708,NYA,SEA,10,3,701542,669302,F
777196,20250708,BOS,COL,10,2,678394,607536,F
777197,20250708,CIN,MIA,2,12,607259,691587,F
777194,20250708,KCA,PIT,4,3,607625,656605,F
777190,20250708,MIN,CHN,8,1,680573,684007,F
777188,20250708,CHA,TOR,1,6,650644,605135,F
777193,20250708,MIL,LAN,3,1,694819,477132,F
777191,20250708,SLN,WAS,4,2,543243,663623,F
777192,20250708,HOU,CLE,6,10,686613,676282,F
777180,20250708,ANA,TEX,1,13,667755,543135,F
777185,20250708,SDN,ARI,1,0,601713,518876,F
777186,20250708,SFN,PHI,4,3,592662,592836,F
777189,20250708,ATH,ATL,10,1,605488,800311,F
777172,20250709,CHA,TOR,2,1,605288,641778,F
777175,20250709,MIL,LAN,3,2,500779,607192,F
777163,20250709,SFN,PHI,0,13,434378,666200,F
777182,20250709,DET,TBA,3,7,681857,641793,F
777184,20250709,NYA,SEA,9,6,693645,688138,F
777179,20250709,BOS,COL,10,2,608337,622608,F
777183,20250709,CIN,MIA,7,2,671096,645261,F
777177,20250709,KCA,PIT,4,3,663460,663559,F
777173,20250709,MIN,CHN,4,2,701581,690990,F
777178,20250709,SLN,WAS,2,8,669467,669022,F
777174,20250709,HOU,CLE,2,4,687888,677944,F
777171,20250709,ANA,TEX,11,8,543294,677958,F
777162,20250709,SDN,ARI,2,8,656302,694297,F
777176,20250709,ATH,ATL,2,9,687765,693821,F
777181,20250710,BAL,NYN,,,608372,663399,F
777165,20250710,BAL,NYN,3,1,450203,656849,F
777181,20250710,BAL,NYN,7,3,608372,663399,F
777166,20250710,MIN,CHN,1,8,663978,607067,F
777168,20250710,CIN,MIA,6,0,666157,615698,F
777169,20250710,NYA,SEA,6,5,573186,693433,F
777170,20250710,BOS,TBA,4,3,621111,671737,F
777167,20250710,SLN,WAS,8,1,571945,647336,F
777156,20250710,ATH,ATL,5,4,676664,675911,F
777159,20250710,ANA,TEX,4,11,686799,571578,F
777158,20250710,SDN,ARI,4,3,681190,593958,F
777164,20250711,CHA,CLE,,,681343,671106,F
777164,20250711,CHA,CLE,2,4,681343,671106,F
777146,20250711,CHA,CLE,5,4,686563,668909,F
777157,20250711,BAL,MIA,5,2,665152,665795,F
777153,20250711,NYA,CHN,11,0,607074,623167,F
777160,20250711,CIN,COL,2,3,695505,608566,F
777161,20250711,DET,SEA,3,12,669373,622491,F
777155,20250711,BOS,TBA,5,4,690928,656876,F
777151,20250711,KCA,NYN,3,8,608379,673540,F
777154,20250711,HOU,TEX,3,7,621121,683004,F
777148,20250711,MIN,PIT,2,1,657746,694973,F
777149,20250711,MIL,WAS,8,3,669084,680730,F
777147,20250711,SLN,ATL,5,6,669461,656550,F
777150,20250711,ANA,ARI,6,5,542881,669194,F
777139,20250711,SDN,PHI,4,2,686701,624133,F
777152,20250711,ATH,TOR,6,7,622663,453286,F
777143,20250711,SFN,LAN,8,7,657277,669160,F
777142,20250712,NYA,CHN,2,5,608331,571510,F
777145,20250712,DET,SEA,7,15,663554,669923,F
777134,20250712,MIN,PIT,12,4,663485,681347,F
777133,20250712,SLN,ATL,6,7,607200,607481,F
777127,20250712,SFN,LAN,1,2,694738,660271,F
777141,20250712,BAL,MIA,0,6,669432,676083,F
777140,20250712,CIN,COL,4,3,663903,687134,F
777136,20250712,KCA,NYN,1,3,672582,593423,F
777144,20250712,BOS,TBA,1,0,676979,669358,F
777138,20250712,CHA,CLE,2,6,680732,676440,F
777135,20250712,MIL,WAS,6,5,605540,829272,F
777137,20250712,HOU,TEX,5,4,664285,594798,F
777126,20250712,SDN,PHI,5,4,506433,554430,F
777131,20250712,ANA,ARI,10,5,579328,668678,F
777132,20250712,ATH,TOR,4,3,682052,592332,F
777130,20250713,BOS,TBA,4,1,678394,686752,F
777129,20250713,BAL,MIA,1,11,687064,691587,F
777122,20250713,NYA,CHN,1,4,701542,684007,F
777128,20250713,CIN,COL,4,2,607259,596295,F
777121,20250713,DET,SEA,4,8,656427,669302,F
777124,20250713,KCA,NYN,3,2,702070,605280,F
777125,20250713,HOU,TEX,1,5,686613,543135,F
777113,20250713,MIN,PIT,1,2,680573,656605,F
777120,20250713,CHA,CLE,5,6,650644,676282,F
777123,20250713,MIL,WAS,8,1,642547,663623,F
777118,20250713,SLN,ATL,5,4,543243,669721,F
777119,20250713,SFN,LAN,2,5,592662,808967,F
777116,20250713,ATH,TOR,6,3,605488,621244,F
777115,20250713,ANA,ARI,1,5,667755,518876,F
777117,20250713,SDN,PHI,1,2,601713,650911,F
777101,20250718,CHN,BOS,4,1,607067,608337,F
777107,20250718,PIT,CHA,1,10,663559,686563,F
777112,20250718,WAS,SDN,2,7,647336,656302,F
777106,20250718,PHI,ANA,5,6,666200,666171,F
777108,20250718,TOR,SFN,4,0,605135,434378,F
777111,20250718,NYN,CIN,4,8,640455,666157,F
777105,20250718,CLE,ATH,8,6,677944,676664,F
777109,20250718,MIA,KCA,8,7,645261,607625,F
777114,20250718,ATL,NYA,7,3,675911,641656,F
777110,20250718,TBA,BAL,11,1,671737,450203,F
777098,20250718,TEX,DET,2,0,571578,681857,F
777102,20250718,COL,MIN,6,4,607536,663978,F
777100,20250718,ARI,SLN,7,3,694297,669467,F
777099,20250718,SEA,HOU,6,1,622491,687888,F
777103,20250718,LAN,MIL,0,2,607192,682990,F
777094,20250719,TOR,SFN,6,3,641778,657277,F
777092,20250719,NYN,CIN,2,5,605280,607259,F
777093,20250719,MIA,KCA,3,1,615698,608379,F
777089,20250719,PHI,ANA,9,5,592836,579328,F
777090,20250719,PIT,CHA,4,10,681347,605288,F
777091,20250719,WAS,SDN,4,2,680730,506433,F
777095,20250719,TBA,BAL,4,3,641793,665152,F
777088,20250719,TEX,DET,4,1,677958,672456,F
777104,20250719,CLE,ATH,2,8,671106,622663,F
777096,20250719,CHN,BOS,6,0,684007,678394,F
777081,20250719,ARI,SLN,10,1,669194,543243,F
777097,20250719,ATL,NYA,9,12,666214,701542,F
777080,20250719,COL,MIN,10,6,622608,805673,F
777085,20250719,LAN,MIL,7,8,686218,642547,F
777086,20250719,SEA,HOU,7,6,688138,621121,F
777079,20250720,TOR,SFN,8,6,621244,592662,F
777076,20250720,TBA,BAL,3,5,686752,669432,F
777077,20250720,WAS,SDN,1,8,669022,601713,F
777078,20250720,PHI,ANA,2,8,624133,667755,F
777074,20250720,PIT,CHA,2,7,571760,650644,F
777083,20250720,ATL,NYA,2,4,656550,573186,F
777087,20250720,NYN,CIN,3,2,656849,671096,F
777084,20250720,CLE,ATH,8,2,668909,605488,F
777082,20250720,MIA,KCA,4,7,676083,663460,F
777075,20250720,CHN,BOS,1,6,690990,676979,F
777072,20250720,COL,MIN,1,7,608566,657746,F
777067,20250720,SEA,HOU,3,11,693433,686613,F
777071,20250720,ARI,SLN,5,3,518876,571945,F
777070,20250720,LAN,MIL,5,6,477132,500779,F
777073,20250720,TEX,DET,1,2,656641,669373,F
777068,20250721,CLE,BAL,10,5,676440,608372,F
777060,20250721,PIT,DET,3,0,694973,656427,F
777062,20250721,MIA,SDN,1,2,691587,681190,F
777064,20250721,WAS,CIN,10,8,663623,663903,F
777063,20250721,PHI,BOS,3,2,554430,621111,F
777066,20250721,TOR,NYA,4,1,592332,607074,F
777061,20250721,NYN,ANA,7,5,673540,542881,F
777069,20250721,ATL,SFN,9,5,693821,806185,F
777059,20250721,TBA,CHA,3,8,669358,680732,F
777065,20250721,CHN,KCA,4,12,518489,702070,F
777057,20250721,TEX,ATH,7,2,683004,682052,F
777053,20250721,COL,SLN,2,6,596295,700241,F
777055,20250721,ARI,HOU,3,6,668678,676467,F
777050,20250721,SEA,MIL,0,6,669923,605540,F
777051,20250721,LAN,MIN,5,2,660271,701581,F
777056,20250722,CLE,BAL,6,3,676282,687064,F
777044,20250722,PIT,DET,8,5,656605,663554,F
777052,20250722,MIA,SDN,4,3,665795,663568,F
777042,20250722,WAS,CIN,6,1,695418,695505,F
777045,20250722,PHI,BOS,4,1,650911,690916,F
777048,20250722,TBA,CHA,4,3,656876,663436,F
777046,20250722,TOR,NYA,4,5,453286,693645,F
777054,20250722,NYN,ANA,3,2,593423,543294,F
777058,20250722,ATL,SFN,0,9,669721,694738,F
777047,20250722,CHN,KCA,6,0,571510,448179,F
777043,20250722,TEX,ATH,6,2,594798,669372,F
777049,20250722,COL,SLN,8,4,687134,607200,F
777040,20250722,ARI,HOU,1,3,593958,664285,F
777035,20250722,SEA,MIL,1,0,669302,694819,F
777039,20250722,LAN,MIN,7,10,808967,680573,F
777026,20250723,WAS,CIN,0,5,647336,666157,F
777037,20250723,MIA,SDN,3,2,645261,656302,F
777041,20250723,ATL,SFN,3,9,675911,434378,F
777029,20250723,PIT,DET,6,1,663559,675512,F
777034,20250723,NYN,ANA,6,3,640455,656271,F
777031,20250723,CHN,KCA,4,8,607067,607625,F
777028,20250723,COL,SLN,6,0,685299,669467,F
