date,ticker,event,yes_team,winner,close_bid,close_ask,close_mid,volume,open_interest,result,settled_ts
2025-04-29,KXMLBGAME-25APR29MILCWS-MIL,KXMLBGAME-25APR29MILCWS,Milwaukee,Milwaukee,69,71,0.7,88.00,542.00,yes,1745968338
2025-04-29,KXMLBGAME-25APR29CHCPIT-PIT,KXMLBGAME-25APR29CHCPIT,Pittsburgh,Chicago C,41,42,0.415,83.00,342.00,no,1745965994
2025-04-29,KXMLBGAME-25APR29WSHPHI-WSH,KXMLBGAME-25APR29WSHPHI,Washington,Philadelphia,36,37,0.365,148.00,473.00,no,1745965333
2025-04-29,KXMLBGAME-25APR29KCTB-TB,KXMLBGAME-25APR29KCTB,Tampa Bay,Kansas City,59,60,0.595,100.00,580.00,no,1745964862
2025-04-29,KXMLBGAME-25APR28MIALAD-MIA,KXMLBGAME-25APR28MIALAD,Miami,Los Angeles D,28,30,0.29,1012.00,2824.00,no,1745891543
2025-04-29,KXMLBGAME-25APR28ATLCOL-COL,KXMLBGAME-25APR28ATLCOL,Colorado,Atlanta,37,39,0.38,10.00,574.00,no,1745885628
2025-04-30,KXMLBGAME-25APR30NYYBAL-NYY,KXMLBGAME-25APR30NYYBAL,New York Y,Baltimore,49,51,0.5,5190.00,9458.00,no,1746051140
2025-04-30,KXMLBGAME-25APR30LAASEA-SEA,KXMLBGAME-25APR30LAASEA,Seattle,Seattle,55,57,0.56,1216.00,1812.00,yes,1746041789
2025-04-30,KXMLBGAME-25APR30AZNYM-NYM,KXMLBGAME-25APR30AZNYM,New York M,Arizona,49,51,0.5,2042.00,4147.00,no,1746053664
2025-04-30,KXMLBGAME-25APR30ATHTEX-ATH,KXMLBGAME-25APR30ATHTEX,A's,A's,41,42,0.415,1414.00,1668.00,yes,1746056662
2025-04-30,KXMLBGAME-25APR30CHCPIT-PIT,KXMLBGAME-25APR30CHCPIT,Pittsburgh,Pittsburgh,38,39,0.385,3.00,400.00,yes,1746050659
2025-04-30,KXMLBGAME-25APR30MILCWS-MIL,KXMLBGAME-25APR30MILCWS,Milwaukee,Milwaukee,58,60,0.59,1442.00,2532.00,yes,1746054621
2025-04-30,KXMLBGAME-25APR30STLCING2-STL,KXMLBGAME-25APR30STLCING2,St. Louis,St. Louis,47,49,0.48,35.00,472.00,yes,1746049583
2025-04-30,KXMLBGAME-25APR30DETHOU-DET,KXMLBGAME-25APR30DETHOU,Detroit,Detroit,48,49,0.485,3965.00,8993.00,yes,1746035058
2025-04-30,KXMLBGAME-25APR30KCTB-TB,KXMLBGAME-25APR30KCTB,Tampa Bay,Kansas City,59,61,0.6,27.00,1982.00,no,1746050660
2025-04-30,KXMLBGAME-25APR30SFSD-SF,KXMLBGAME-25APR30SFSD,San Francisco,San Diego,42,43,0.425,638.00,1617.00,no,1746041058
2025-04-30,KXMLBGAME-25APR30ATLCOL-COL,KXMLBGAME-25APR30ATLCOL,Colorado,Colorado,27,28,0.275,0.00,1986.00,yes,1746036018
2025-04-30,KXMLBGAME-25APR30WSHPHI-WSH,KXMLBGAME-25APR30WSHPHI,Washington,Philadelphia,31,32,0.315,14.00,110.00,no,1746049582
2025-04-30,KXMLBGAME-25APR30MINCLE-MIN,KXMLBGAME-25APR30MINCLE,Minnesota,Cleveland,49,51,0.5,189.00,779.00,no,1746047538
2025-04-30,KXMLBGAME-25APR30MIALAD-MIA,KXMLBGAME-25APR30MIALAD,Miami,Los Angeles D,24,25,0.245,27.00,1628.00,no,1746038534
2025-04-30,KXMLBGAME-25APR30BOSTOR-TOR,KXMLBGAME-25APR30BOSTOR,Toronto,Toronto,49,51,0.5,374.00,1303.00,yes,1746053066
2025-04-30,KXMLBGAME-25APR29MINCLE-MIN,KXMLBGAME-25APR29MINCLE,Minnesota,Cleveland,43,45,0.44,2398.00,1202.00,no,1745972297
2025-04-30,KXMLBGAME-25APR29MIALAD-MIA,KXMLBGAME-25APR29MIALAD,Miami,Los Angeles D,33,35,0.34,90.00,479.00,no,1745977344
2025-04-30,KXMLBGAME-25APR29LAASEA-SEA,KXMLBGAME-25APR29LAASEA,Seattle,Seattle,66,67,0.665,327.00,7845.00,yes,1745973857
2025-04-30,KXMLBGAME-25APR29SFSD-SF,KXMLBGAME-25APR29SFSD,San Francisco,San Diego,52,53,0.525,166.00,5360.00,no,1745974337
2025-04-30,KXMLBGAME-25APR29STLCIN-STL,KXMLBGAME-25APR29STLCIN,St. Louis,St. Louis,53,57,0.55,1999.00,2382.00,yes,1746028094
2025-05-01,KXMLBGAME-25MAY01MILCWS-MIL,KXMLBGAME-25MAY01MILCWS,Milwaukee,Chicago WS,59,60,0.595,292.00,706.00,no,1746119543
2025-05-01,KXMLBGAME-25MAY01STLCIN-STL,KXMLBGAME-25MAY01STLCIN,St. Louis,Cincinnati,49,50,0.495,3217.00,4809.00,no,1746120029
2025-05-01,KXMLBGAME-25MAY01ATHTEX-TEX,KXMLBGAME-25MAY01ATHTEX,Texas,A's,56,57,0.565,140.00,3021.00,no,1746122543
2025-05-01,KXMLBGAME-25MAY01WSHPHI-WSH,KXMLBGAME-25MAY01WSHPHI,Washington,Washington,38,39,0.385,319.00,592.00,yes,1746136462
2025-05-01,KXMLBGAME-25MAY01BOSTOR-TOR,KXMLBGAME-25MAY01BOSTOR,Toronto,Toronto,49,50,0.495,102.00,407.00,yes,1746136460
2025-05-01,KXMLBGAME-25MAY01MINCLE-MIN,KXMLBGAME-25MAY01MINCLE,Minnesota,Cleveland,16,17,0.165,841.00,8261.00,no,1746127581
2025-05-01,KXMLBGAME-25MAY01AZNYM-NYM,KXMLBGAME-25MAY01AZNYM,New York M,Arizona,60,61,0.605,2433.00,7143.00,no,1746118464
2025-05-01,KXMLBGAME-25MAY01KCTB-TB,KXMLBGAME-25MAY01KCTB,Tampa Bay,Kansas City,60,62,0.61,650.00,1480.00,no,1746117362
2025-05-01,KXMLBGAME-25MAY01CHCPIT-PIT,KXMLBGAME-25MAY01CHCPIT,Pittsburgh,Chicago C,53,55,0.54,1928.00,1974.00,no,1746114496
2025-05-02,KXMLBGAME-25MAY02NYMSTL-STL,KXMLBGAME-25MAY02NYMSTL,St. Louis,New York M,48,49,0.485,46.00,710.00,no,1746229827
2025-05-02,KXMLBGAME-25MAY02KCBAL-KC,KXMLBGAME-25MAY02KCBAL,Kansas City,Baltimore,44,45,0.445,3766.00,5531.00,no,1746222746
2025-05-02,KXMLBGAME-25MAY02HOUCWS-HOU,KXMLBGAME-25MAY02HOUCWS,Houston,Chicago WS,67,69,0.68,1.00,2290.00,no,1746227301
2025-05-02,KXMLBGAME-25MAY02MINBOS-MIN,KXMLBGAME-25MAY02MINBOS,Minnesota,Boston,48,49,0.485,19.00,6587.00,no,1746224779
2025-05-02,KXMLBGAME-25MAY02SEATEX-TEX,KXMLBGAME-25MAY02SEATEX,Texas,Seattle,45,46,0.455,83.00,802.00,no,1746229227
2025-05-02,KXMLBGAME-25MAY02WSHCIN-WSH,KXMLBGAME-25MAY02WSHCIN,Washington,Cincinnati,34,36,0.35,10054.00,9721.00,no,1746228261
2025-05-02,KXMLBGAME-25MAY02LADATL-LAD,KXMLBGAME-25MAY02LADATL,Los Angeles D,Los Angeles D,62,63,0.625,2211.00,9267.00,yes,1746228763
2025-05-02,KXMLBGAME-25MAY02AZPHI-AZ,KXMLBGAME-25MAY02AZPHI,Arizona,Philadelphia,42,43,0.425,6620.00,7376.00,no,1746222254
2025-05-02,KXMLBGAME-25MAY02CLETOR-TOR,KXMLBGAME-25MAY02CLETOR,Toronto,Toronto,60,61,0.605,635.00,1433.00,yes,1746225254
2025-05-02,KXMLBGAME-25MAY02TBNYY-TB,KXMLBGAME-25MAY02TBNYY,Tampa Bay,New York Y,31,32,0.315,14.00,4393.00,no,1746223699
2025-05-02,KXMLBGAME-25MAY02SDPIT-SD,KXMLBGAME-25MAY02SDPIT,San Diego,San Diego,55,57,0.56,3287.00,12375.00,yes,1746230303
2025-05-02,KXMLBGAME-25MAY02ATHMIA-ATH,KXMLBGAME-25MAY02ATHMIA,A's,A's,55,56,0.555,748.00,3850.00,yes,1746224780
2025-05-02,KXMLBGAME-25MAY02CHCMIL-MIL,KXMLBGAME-25MAY02CHCMIL,Milwaukee,Chicago C,47,48,0.475,250.00,1160.00,no,1746228261
2025-05-02,KXMLBGAME-25MAY01COLSF-COL,KXMLBGAME-25MAY01COLSF,Colorado,Colorado,28,30,0.29,310.00,2309.00,yes,1746146899
2025-05-02,KXMLBGAME-25MAY01DETLAA-LAA,KXMLBGAME-25MAY01DETLAA,Los Angeles A,Detroit,42,43,0.425,16.00,3849.00,no,1746147984
2025-05-03,KXMLBGAME-25MAY03SDPIT-SD,KXMLBGAME-25MAY03SDPIT,San Diego,San Diego,47,49,0.48,6038.00,10516.00,yes,1746305545
2025-05-03,KXMLBGAME-25MAY03KCBAL-KC,KXMLBGAME-25MAY03KCBAL,Kansas City,Kansas City,49,50,0.495,550.00,1100.00,yes,1746314062
2025-05-03,KXMLBGAME-25MAY03ATHMIA-MIA,KXMLBGAME-25MAY03ATHMIA,Miami,Miami,53,54,0.535,996.00,2488.00,yes,1746300756
2025-05-03,KXMLBGAME-25MAY03COLSF-SF,KXMLBGAME-25MAY03COLSF,San Francisco,San Francisco,71,73,0.72,1773.00,3551.00,yes,1746299068
2025-05-03,KXMLBGAME-25MAY03CLETOR-CLE,KXMLBGAME-25MAY03CLETOR,Cleveland,Cleveland,41,42,0.415,99.00,672.00,yes,1746297614
2025-05-03,KXMLBGAME-25MAY03AZPHI-PHI,KXMLBGAME-25MAY03AZPHI,Philadelphia,Philadelphia,53,54,0.535,96.00,6395.00,yes,1746308061
2025-05-03,KXMLBGAME-25MAY03WSHCIN-WSH,KXMLBGAME-25MAY03WSHCIN,Washington,Washington,38,39,0.385,125.00,536.00,yes,1746311570
2025-05-03,KXMLBGAME-25MAY03CHCMIL-CHC,KXMLBGAME-25MAY03CHCMIL,Chicago C,Chicago C,50,52,0.51,20.00,1166.00,yes,1746310100
2025-05-03,KXMLBGAME-25MAY03HOUCWS-HOU,KXMLBGAME-25MAY03HOUCWS,Houston,Houston,69,70,0.695,1287.00,17928.00,yes,1746293180
2025-05-03,KXMLBGAME-25MAY03SEATEX-SEA,KXMLBGAME-25MAY03SEATEX,Seattle,Seattle,55,56,0.555,57.00,6133.00,yes,1746311069
2025-05-03,KXMLBGAME-25MAY03MINBOS-MIN,KXMLBGAME-25MAY03MINBOS,Minnesota,Minnesota,48,49,0.485,147.00,1412.00,yes,1746305544
2025-05-03,KXMLBGAME-25MAY03TBNYY-TB,KXMLBGAME-25MAY03TBNYY,Tampa Bay,Tampa Bay,35,36,0.355,1331.00,2674.00,yes,1746290188
2025-05-03,KXMLBGAME-25MAY02COLSF-SF,KXMLBGAME-25MAY02COLSF,San Francisco,San Francisco,72,73,0.725,179.00,2933.00,yes,1746234268
2025-05-03,KXMLBGAME-25MAY02DETLAA-LAA,KXMLBGAME-25MAY02DETLAA,Los Angeles A,Detroit,36,37,0.365,50.00,2586.00,no,1746233779
2025-05-04,KXMLBGAME-25MAY04DETLAA-DET,KXMLBGAME-25MAY04DETLAA,Detroit,Detroit,61,63,0.62,59.00,3357.00,yes,1746387167
2025-05-04,KXMLBGAME-25MAY04COLSF-SF,KXMLBGAME-25MAY04COLSF,San Francisco,San Francisco,78,79,0.785,578.00,6622.00,yes,1746385938
2025-05-04,KXMLBGAME-25MAY04SDPIT-SD,KXMLBGAME-25MAY04SDPIT,San Diego,San Diego,49,51,0.5,1429.00,2359.00,yes,1746377537
2025-05-04,KXMLBGAME-25MAY04MINBOS-MIN,KXMLBGAME-25MAY04MINBOS,Minnesota,Minnesota,34,35,0.345,263.00,4813.00,yes,1746377058
2025-05-04,KXMLBGAME-25MAY04ATHMIA-ATH,KXMLBGAME-25MAY04ATHMIA,A's,A's,52,54,0.53,403.00,1381.00,yes,1746377536
2025-05-04,KXMLBGAME-25MAY04HOUCWS-HOU,KXMLBGAME-25MAY04HOUCWS,Houston,Chicago WS,60,61,0.605,454.00,1214.00,no,1746384513
2025-05-04,KXMLBGAME-25MAY04LADATL-LAD,KXMLBGAME-25MAY04LADATL,Los Angeles D,Atlanta,55,57,0.56,3084.00,16307.00,no,1746397963
2025-05-04,KXMLBGAME-25MAY04WSHCIN-WSH,KXMLBGAME-25MAY04WSHCIN,Washington,Washington,49,50,0.495,5.00,414.00,yes,1746388463
2025-05-04,KXMLBGAME-25MAY04CLETOR-TOR,KXMLBGAME-25MAY04CLETOR,Toronto,Cleveland,49,50,0.495,831.00,1738.00,no,1746380068
2025-05-04,KXMLBGAME-25MAY04AZPHI-PHI,KXMLBGAME-25MAY04AZPHI,Philadelphia,Arizona,57,58,0.575,259.00,6322.00,no,1746382934
2025-05-04,KXMLBGAME-25MAY04NYMSTLG1-STL,KXMLBGAME-25MAY04NYMSTLG1,St. Louis,St. Louis,46,47,0.465,365.00,5872.00,yes,1746378030
2025-05-04,KXMLBGAME-25MAY04TBNYY-TB,KXMLBGAME-25MAY04TBNYY,Tampa Bay,Tampa Bay,39,41,0.4,472.00,1274.00,yes,1746381974
2025-05-04,KXMLBGAME-25MAY04CHCMIL-MIL,KXMLBGAME-25MAY04CHCMIL,Milwaukee,Milwaukee,48,49,0.485,0.00,129.00,yes,1746378984
2025-05-04,KXMLBGAME-25MAY04SEATEX-SEA,KXMLBGAME-25MAY04SEATEX,Seattle,Texas,37,38,0.375,523.00,1233.00,no,1746380537
2025-05-04,KXMLBGAME-25MAY04KCBAL-KC,KXMLBGAME-25MAY04KCBAL,Kansas City,Kansas City,44,45,0.445,529.00,1595.00,yes,1746378985
2025-05-04,KXMLBGAME-25MAY03NYMSTL-NYM,KXMLBGAME-25MAY03NYMSTL,New York M,St. Louis,59,61,0.6,3433.00,26669.00,no,1746394947
2025-05-04,KXMLBGAME-25MAY03DETLAA-LAA,KXMLBGAME-25MAY03DETLAA,Los Angeles A,Los Angeles A,36,37,0.365,405.00,2147.00,yes,1746318975
2025-05-04,KXMLBGAME-25MAY03LADATL-LAD,KXMLBGAME-25MAY03LADATL,Los Angeles D,Los Angeles D,46,48,0.47,7752.00,18109.00,yes,1746324501
2025-05-05,KXMLBGAME-25MAY05SFCHC-SF,KXMLBGAME-25MAY05SFCHC,San Francisco,Chicago C,38,40,0.39,57.00,2167.00,no,1746485483
2025-05-05,KXMLBGAME-25MAY05LADMIA-MIA,KXMLBGAME-25MAY05LADMIA,Miami,Los Angeles D,31,32,0.315,603.00,5766.00,no,1746482788
2025-05-05,KXMLBGAME-25MAY05PITSTL-STL,KXMLBGAME-25MAY05PITSTL,St. Louis,St. Louis,55,57,0.56,283.00,666.00,yes,1746486261
2025-05-05,KXMLBGAME-25MAY05CINATL-CIN,KXMLBGAME-25MAY05CINATL,Cincinnati,Atlanta,44,45,0.445,1237.00,2650.00,no,1746482787
2025-05-05,KXMLBGAME-25MAY05SDNYY-SD,KXMLBGAME-25MAY05SDNYY,San Diego,San Diego,41,42,0.415,578.00,12432.00,yes,1746488294
2025-05-05,KXMLBGAME-25MAY05HOUMIL-MIL,KXMLBGAME-25MAY05HOUMIL,Milwaukee,Milwaukee,50,51,0.505,515.00,1193.00,yes,1746485485
2025-05-05,KXMLBGAME-25MAY05CWSKC-KC,KXMLBGAME-25MAY05CWSKC,Kansas City,Kansas City,67,68,0.675,173.00,1108.00,yes,1746485484
2025-05-06,KXMLBGAME-25MAY06SFCHC-SF,KXMLBGAME-25MAY06SFCHC,San Francisco,San Francisco,41,42,0.415,62.00,4974.00,yes,1746575429
2025-05-06,KXMLBGAME-25MAY06SDNYY-SD,KXMLBGAME-25MAY06SDNYY,San Diego,New York Y,48,49,0.485,900.00,13043.00,no,1746571471
2025-05-06,KXMLBGAME-25MAY06HOUMIL-HOU,KXMLBGAME-25MAY06HOUMIL,Houston,Milwaukee,47,48,0.475,350.00,752.00,no,1746571947
2025-05-06,KXMLBGAME-25MAY06PHITB-PHI,KXMLBGAME-25MAY06PHITB,Philadelphia,Philadelphia,54,55,0.545,303.00,2306.00,yes,1746570987
2025-05-06,KXMLBGAME-25MAY06CINATL-CIN,KXMLBGAME-25MAY06CINATL,Cincinnati,Atlanta,33,34,0.335,241.00,1930.00,no,1746572544
2025-05-06,KXMLBGAME-25MAY06PITSTL-PIT,KXMLBGAME-25MAY06PITSTL,Pittsburgh,St. Louis,50,51,0.505,3515.00,5680.00,no,1746571469
2025-05-06,KXMLBGAME-25MAY06TEXBOS-TEX,KXMLBGAME-25MAY06TEXBOS,Texas,Texas,52,53,0.525,1064.00,2198.00,yes,1746571469
2025-05-06,KXMLBGAME-25MAY06LADMIA-MIA,KXMLBGAME-25MAY06LADMIA,Miami,Miami,30,31,0.305,1365.00,3276.00,yes,1746570988
2025-05-06,KXMLBGAME-25MAY06CWSKC-CWS,KXMLBGAME-25MAY06CWSKC,Chicago WS,Kansas City,30,31,0.305,283.00,399.00,no,1746571948
2025-05-06,KXMLBGAME-25MAY06BALMIN-BAL,KXMLBGAME-25MAY06BALMIN,Baltimore,Minnesota,38,39,0.385,68.00,622.00,no,1746571949
2025-05-06,KXMLBGAME-25MAY06CLEWSHG1-WSH,KXMLBGAME-25MAY06CLEWSHG1,Washington,Washington,47,49,0.48,1622.00,2371.00,yes,1746558628
2025-05-06,KXMLBGAME-25MAY05SEAATH-SEA,KXMLBGAME-25MAY05SEAATH,Seattle,A's,51,52,0.515,4244.00,8924.00,no,1746498144
2025-05-06,KXMLBGAME-25MAY05NYMAZ-NYM,KXMLBGAME-25MAY05NYMAZ,New York M,New York M,50,51,0.505,13764.00,15398.00,yes,1746494664
2025-05-06,KXMLBGAME-25MAY05CLEWSH-WSH,KXMLBGAME-25MAY05CLEWSH,Washington,Cleveland,46,48,0.47,352.00,2934.00,no,1746569546
2025-05-07,KXMLBGAME-25MAY07CLEWSH-WSH,KXMLBGAME-25MAY07CLEWSH,Washington,Cleveland,47,49,0.48,1652.00,4447.00,no,1746632655
2025-05-07,KXMLBGAME-25MAY07LADMIA-LAD,KXMLBGAME-25MAY07LADMIA,Los Angeles D,Los Angeles D,67,68,0.675,195.00,2115.00,yes,1746648044
2025-05-07,KXMLBGAME-25MAY07SDNYY-SD,KXMLBGAME-25MAY07SDNYY,San Diego,New York Y,37,39,0.38,2968.00,5968.00,no,1746658946
2025-05-07,KXMLBGAME-25MAY07TEXBOS-TEX,KXMLBGAME-25MAY07TEXBOS,Texas,Boston,43,45,0.44,1676.00,3090.00,no,1746655938
2025-05-07,KXMLBGAME-25MAY07PHITB-TB,KXMLBGAME-25MAY07PHITB,Tampa Bay,Philadelphia,40,42,0.41,1619.00,2074.00,no,1746656903
2025-05-07,KXMLBGAME-25MAY07NYMAZ-NYM,KXMLBGAME-25MAY07NYMAZ,New York M,New York M,50,52,0.51,1959.00,4174.00,yes,1746645022
2025-05-07,KXMLBGAME-25MAY07CINATL-CIN,KXMLBGAME-25MAY07CINATL,Cincinnati,Cincinnati,47,48,0.475,667.00,2059.00,yes,1746656904
2025-05-07,KXMLBGAME-25MAY07SFCHC-SF,KXMLBGAME-25MAY07SFCHC,San Francisco,San Francisco,40,42,0.41,310.00,4952.00,yes,1746639505
2025-05-07,KXMLBGAME-25MAY07CWSKC-KC,KXMLBGAME-25MAY07CWSKC,Kansas City,Kansas City,66,67,0.665,33.00,792.00,yes,1746656902
2025-05-07,KXMLBGAME-25MAY07HOUMIL-MIL,KXMLBGAME-25MAY07HOUMIL,Milwaukee,Houston,44,45,0.445,2154.00,3026.00,no,1746635063
2025-05-07,KXMLBGAME-25MAY07BALMIN-MIN,KXMLBGAME-25MAY07BALMIN,Minnesota,Minnesota,56,57,0.565,2016.00,3027.00,yes,1746657985
2025-05-07,KXMLBGAME-25MAY07SEAATH-SEA,KXMLBGAME-25MAY07SEAATH,Seattle,Seattle,56,57,0.565,1942.00,4346.00,yes,1746645023
2025-05-07,KXMLBGAME-25MAY07PITSTL-STL,KXMLBGAME-25MAY07PITSTL,St. Louis,St. Louis,61,62,0.615,185.00,588.00,yes,1746634585
2025-05-07,KXMLBGAME-25MAY06SEAATH-SEA,KXMLBGAME-25MAY06SEAATH,Seattle,Seattle,47,48,0.475,345.00,2759.00,yes,1746581909
2025-05-07,KXMLBGAME-25MAY06NYMAZ-NYM,KXMLBGAME-25MAY06NYMAZ,New York M,Arizona,48,49,0.485,5.00,889.00,no,1746579384
2025-05-07,KXMLBGAME-25MAY06TORLAA-TOR,KXMLBGAME-25MAY06TORLAA,Toronto,Los Angeles A,50,51,0.505,0.00,576.00,no,1746579978
2025-05-08,KXMLBGAME-25MAY08PHITB-TB,KXMLBGAME-25MAY08PHITB,Tampa Bay,Philadelphia,40,41,0.405,1902.00,4193.00,no,1746745099
2025-05-08,KXMLBGAME-25MAY08BALMIN-BAL,KXMLBGAME-25MAY08BALMIN,Baltimore,Minnesota,40,41,0.405,3379.00,10018.00,no,1746720743
2025-05-08,KXMLBGAME-25MAY08DETCOLG1-DET,KXMLBGAME-25MAY08DETCOLG1,Detroit,Detroit,61,63,0.62,2639.00,8391.00,yes,1746728784
2025-05-08,KXMLBGAME-25MAY08CWSKC-KC,KXMLBGAME-25MAY08CWSKC,Kansas City,Kansas City,69,70,0.695,297.00,1423.00,yes,1746725313
2025-05-08,KXMLBGAME-25MAY08CINATL-CIN,KXMLBGAME-25MAY08CINATL,Cincinnati,Atlanta,34,35,0.345,1225.00,7640.00,no,1746745583
2025-05-08,KXMLBGAME-25MAY08TEXBOS-TEX,KXMLBGAME-25MAY08TEXBOS,Texas,Boston,20,44,0.32,212.00,6831.00,no,1746723268
2025-05-08,KXMLBGAME-25MAY07DETCOL-DET,KXMLBGAME-25MAY07DETCOL,Detroit,Detroit,60,61,0.605,264.00,4010.00,yes,1746664814
2025-05-08,KXMLBGAME-25MAY07TORLAA-TOR,KXMLBGAME-25MAY07TORLAA,Toronto,Los Angeles A,51,52,0.515,218.00,1873.00,no,1746666384
2025-05-08,KXMLBGAME-25MAY06DETCOL-DET,KXMLBGAME-25MAY06DETCOL,Detroit,Detroit,63,67,0.65,3785.00,13134.00,yes,1746738628
2025-05-09,KXMLBGAME-25MAY09BOSKC-BOS,KXMLBGAME-25MAY09BOSKC,Boston,Kansas City,49,50,0.495,189.00,1672.00,no,1746833559
2025-05-09,KXMLBGAME-25MAY09PHICLE-PHI,KXMLBGAME-25MAY09PHICLE,Philadelphia,Cleveland,51,52,0.515,71.00,3178.00,no,1746829954
2025-05-09,KXMLBGAME-25MAY09TEXDET-TEX,KXMLBGAME-25MAY09TEXDET,Texas,Detroit,27,30,0.285,4545.00,17624.00,no,1746825872
2025-05-09,KXMLBGAME-25MAY09ATLPIT-PIT,KXMLBGAME-25MAY09ATLPIT,Pittsburgh,Pittsburgh,41,43,0.42,83.00,1559.00,yes,1746827425
2025-05-09,KXMLBGAME-25MAY09STLWSH-WSH,KXMLBGAME-25MAY09STLWSH,Washington,St. Louis,49,51,0.5,212.00,2140.00,no,1746828865
2025-05-09,KXMLBGAME-25MAY09CINHOU-HOU,KXMLBGAME-25MAY09CINHOU,Houston,Houston,63,65,0.64,486.00,2763.00,yes,1746832829
2025-05-09,KXMLBGAME-25MAY09CHCNYM-NYM,KXMLBGAME-25MAY09CHCNYM,New York M,New York M,57,58,0.575,780.00,3440.00,yes,1746830431
2025-05-09,KXMLBGAME-25MAY09MIACWS-MIA,KXMLBGAME-25MAY09MIACWS,Miami,Chicago WS,57,58,0.575,647.00,2499.00,no,1746831377
2025-05-09,KXMLBGAME-25MAY09MILTB-TB,KXMLBGAME-25MAY09MILTB,Tampa Bay,Tampa Bay,46,47,0.465,24.00,2468.00,yes,1746829953
2025-05-09,KXMLBGAME-25MAY09SFMIN-SF,KXMLBGAME-25MAY09SFMIN,San Francisco,Minnesota,52,53,0.525,44.00,1012.00,no,1746831376
2025-05-09,KXMLBGAME-25MAY08TORLAA-TOR,KXMLBGAME-25MAY08TORLAA,Toronto,Toronto,56,58,0.57,591.00,8505.00,yes,1746753023
2025-05-09,KXMLBGAME-25MAY08LADAZ-LAD,KXMLBGAME-25MAY08LADAZ,Los Angeles D,Arizona,59,60,0.595,459.00,12314.00,no,1746752065
2025-05-10,KXMLBGAME-25MAY10CHCNYM-NYM,KXMLBGAME-25MAY10CHCNYM,New York M,Chicago C,59,60,0.595,75.00,2386.00,no,1746917784
2025-05-10,KXMLBGAME-25MAY10PHICLE-PHI,KXMLBGAME-25MAY10PHICLE,Philadelphia,Philadelphia,54,55,0.545,218.00,1242.00,yes,1746912388
2025-05-10,KXMLBGAME-25MAY10MIACWS-MIA,KXMLBGAME-25MAY10MIACWS,Miami,Miami,50,51,0.505,593.00,2842.00,yes,1746916366
2025-05-10,KXMLBGAME-25MAY10TEXDET-TEX,KXMLBGAME-25MAY10TEXDET,Texas,Texas,52,53,0.525,517.00,3710.00,yes,1746912868
2025-05-10,KXMLBGAME-25MAY10BOSKC-KC,KXMLBGAME-25MAY10BOSKC,Kansas City,Boston,51,52,0.515,183.00,1476.00,no,1746916365
2025-05-10,KXMLBGAME-25MAY10STLWSH-WSH,KXMLBGAME-25MAY10STLWSH,Washington,St. Louis,48,49,0.485,40.00,403.00,no,1746904336
2025-05-10,KXMLBGAME-25MAY10NYYATH-NYY,KXMLBGAME-25MAY10NYYATH,New York Y,A's,61,62,0.615,709.00,9215.00,no,1746906382
2025-05-10,KXMLBGAME-25MAY10LADAZ-LAD,KXMLBGAME-25MAY10LADAZ,Los Angeles D,Arizona,49,50,0.495,5039.00,12310.00,no,1746918385
2025-05-10,KXMLBGAME-25MAY10SDCOL-SD,KXMLBGAME-25MAY10SDCOL,San Diego,San Diego,68,69,0.685,647.00,8675.00,yes,1746919952
2025-05-10,KXMLBGAME-25MAY10MILTB-TB,KXMLBGAME-25MAY10MILTB,Tampa Bay,Tampa Bay,51,52,0.515,50.00,867.00,yes,1746908296
2025-05-10,KXMLBGAME-25MAY10CINHOU-HOU,KXMLBGAME-25MAY10CINHOU,Houston,Cincinnati,53,54,0.535,7790.00,10132.00,no,1746918384
2025-05-10,KXMLBGAME-25MAY10ATLPIT-PIT,KXMLBGAME-25MAY10ATLPIT,Pittsburgh,Atlanta,38,39,0.385,1737.00,4122.00,no,1746906863
2025-05-10,KXMLBGAME-25MAY10SFMIN-SF,KXMLBGAME-25MAY10SFMIN,San Francisco,Minnesota,52,53,0.525,332.00,3724.00,no,1746914314
2025-05-10,KXMLBGAME-25MAY09TORSEA-TOR,KXMLBGAME-25MAY09TORSEA,Toronto,Toronto,42,43,0.425,0.00,1243.00,yes,1746839305
2025-05-10,KXMLBGAME-25MAY09NYYATH-NYY,KXMLBGAME-25MAY09NYYATH,New York Y,New York Y,58,60,0.59,8843.00,10595.00,yes,1746840957
2025-05-10,KXMLBGAME-25MAY09BALLAA-LAA,KXMLBGAME-25MAY09BALLAA,Los Angeles A,Baltimore,43,45,0.44,64.00,1702.00,no,1746839788
2025-05-10,KXMLBGAME-25MAY09SDCOL-SD,KXMLBGAME-25MAY09SDCOL,San Diego,San Diego,62,64,0.63,980.00,21866.00,yes,1746837378
2025-05-10,KXMLBGAME-25MAY09LADAZ-LAD,KXMLBGAME-25MAY09LADAZ,Los Angeles D,Los Angeles D,48,49,0.485,4237.00,17828.00,yes,1746841337
2025-05-11,KXMLBGAME-25MAY11BALLAA-LAA,KXMLBGAME-25MAY11BALLAA,Los Angeles A,Baltimore,43,44,0.435,489.00,1862.00,no,1746991985
2025-05-11,KXMLBGAME-25MAY11CHCNYM-NYM,KXMLBGAME-25MAY11CHCNYM,New York M,New York M,51,53,0.52,3517.00,7092.00,yes,1746977072
