game_pk,date,team,pitcher_id,pitcher_name,is_starter,outs,k,bb,hbp,hr,r,er
745221,20240806,SEA,663423,Trent Thornton,0,3,2,0,0,1,1,1
745221,20240806,SEA,642546,Jonathan Hernández,0,3,2,0,0,0,0,0
745221,20240806,DET,672456,Keider Montero,1,18,8,1,1,1,1,1
745221,20240806,DET,676684,Will Vest,0,3,2,0,1,0,0,0
745221,20240806,DET,671345,Jason Foley,0,3,2,0,0,0,0,0
745221,20240806,DET,689225,Beau Brieske,0,2,1,1,0,0,1,1
745221,20240806,DET,663947,Tyler Holton,0,1,1,0,0,0,0,0
745629,20240806,ATH,548389,Ross Stripling,1,16,2,1,0,1,4,4
745629,20240806,ATH,671305,Michel Otañez,0,2,1,0,0,0,0,0
745629,20240806,ATH,518397,Scott Alexander,0,3,1,0,0,0,0,0
745629,20240806,ATH,622103,Gerardo Reyes,0,6,0,1,0,0,1,1
745629,20240806,CHA,686563,Jonathan Cannon,1,18,5,2,1,1,1,1
745629,20240806,CHA,608678,Dominic Leone,0,3,0,0,0,0,0,0
745629,20240806,CHA,641771,Chad Kuhl,0,3,0,0,0,0,0,0
745629,20240806,CHA,605154,John Brebbia,0,3,0,0,0,0,0,0
746120,20240806,LAN,477132,Clayton Kershaw,1,14,5,0,1,0,1,1
746120,20240806,LAN,523260,Joe Kelly,0,1,0,0,0,0,0,0
746120,20240806,LAN,660813,Brusdar Graterol,0,1,0,1,0,0,2,2
746120,20240806,LAN,641703,Brent Honeywell,0,11,1,1,1,2,3,3
746120,20240806,PHI,650911,Cristopher Sánchez,1,18,2,1,0,0,1,1
746120,20240806,PHI,621381,Matt Strahm,0,3,1,0,0,0,0,0
746120,20240806,PHI,656546,Jeff Hoffman,0,3,2,0,0,1,1,1
746120,20240806,PHI,608032,Carlos Estévez,0,3,1,0,0,0,0,0
746602,20240807,CLE,471911,Carlos Carrasco,1,13,5,2,0,2,4,4
746602,20240807,CLE,682120,Tim Herrin,0,4,1,0,0,0,0,0
746602,20240807,CLE,680704,Nick Sandlin,0,2,1,1,0,1,1,1
746602,20240807,CLE,671922,Cade Smith,0,2,1,1,0,0,0,0
746602,20240807,CLE,683769,Hunter Gaddis,0,3,0,0,0,0,0,0
746602,20240807,CLE,605130,Scott Barlow,0,3,2,0,0,0,0,0
746602,20240807,ARI,593958,Eduardo Rodriguez,1,17,1,2,0,2,3,3
746602,20240807,ARI,656464,Kevin Ginkel,0,4,1,0,0,0,0,0
746602,20240807,ARI,657044,Ryan Thompson,0,2,0,0,0,0,0,0
746602,20240807,ARI,573009,Joe Mantiply,0,1,1,0,0,0,0,0
746602,20240807,ARI,679885,Justin Martinez,0,3,2,1,0,0,0,0
745713,20240807,NYA,701542,Will Warren,1,13,6,3,0,1,8,8
745713,20240807,NYA,543859,Michael Tonkin,0,6,2,0,0,0,0,0
745713,20240807,NYA,657612,Tim Hill,0,5,0,0,0,0,0,0
745713,20240807,NYA,643410,Mark Leiter Jr.,0,3,2,0,0,0,0,0
745713,20240807,ANA,608334,Carson Fulmer,1,12,1,1,0,0,2,2
745713,20240807,ANA,519326,Hunter Strickland,0,6,1,1,0,0,0,0
745713,20240807,ANA,650671,José Quijada,0,3,1,1,0,0,0,0
745713,20240807,ANA,672710,Roansy Contreras,0,3,1,0,0,0,0,0
745713,20240807,ANA,657508,Mike Baumann,0,3,0,0,0,0,0,0
746604,20240807,CLE,594902,Ben Lively,1,15,2,4,0,2,4,4
746604,20240807,CLE,669212,Eli Morgan,0,5,1,0,0,0,0,0
746604,20240807,CLE,658648,Pedro Avila,0,3,1,1,0,0,1,1
746604,20240807,CLE,543238,Anthony Gose,0,4,1,1,0,1,2,2
746604,20240807,ARI,694297,Brandon Pfaadt,1,19,6,1,0,1,2,2
746604,20240807,ARI,640462,A.J. Puk,0,2,0,0,0,0,0,0
746604,20240807,ARI,571670,Dylan Floro,0,2,0,0,0,0,1,1
746604,20240807,ARI,573009,Joe Mantiply,0,1,0,0,0,0,0,0
746604,20240807,ARI,623149,Paul Sewald,0,3,0,1,0,0,0,0
746602,20240807,CLE,471911,Carlos Carrasco,1,13,5,2,0,2,4,4
746602,20240807,CLE,682120,Tim Herrin,0,4,1,0,0,0,0,0
746602,20240807,CLE,680704,Nick Sandlin,0,2,1,1,0,1,1,1
746602,20240807,CLE,671922,Cade Smith,0,2,1,1,0,0,0,0
746602,20240807,CLE,683769,Hunter Gaddis,0,3,0,0,0,0,0,0
746602,20240807,CLE,605130,Scott Barlow,0,3,2,0,0,0,0,0
746602,20240807,ARI,593958,Eduardo Rodriguez,1,17,1,2,0,2,3,3
746602,20240807,ARI,656464,Kevin Ginkel,0,4,1,0,0,0,0,0
746602,20240807,ARI,657044,Ryan Thompson,0,2,0,0,0,0,0,0
746602,20240807,ARI,573009,Joe Mantiply,0,1,1,0,0,0,0,0
746602,20240807,ARI,679885,Justin Martinez,0,3,2,1,0,0,0,0
746842,20240807,CHN,665871,Javier Assad,1,12,1,2,1,0,2,2
746842,20240807,CHN,592767,Drew Smyly,0,3,1,0,0,0,0,0
746842,20240807,CHN,605347,Jorge López,0,6,2,0,0,0,0,0
746842,20240807,CHN,687863,Porter Hodge,0,3,2,0,0,0,0,0
746842,20240807,CHN,657240,Julian Merryweather,0,3,1,0,1,0,0,0
746842,20240807,MIN,657746,Joe Ryan,1,6,2,0,0,1,1,1
746842,20240807,MIN,670950,Trevor Richards,0,2,0,5,0,0,3,3
746842,20240807,MIN,663485,Cole Sands,0,4,1,0,0,1,2,2
746842,20240807,MIN,680739,Josh Winder,0,9,3,0,0,0,0,0
746842,20240807,MIN,573204,Caleb Thielbar,0,3,2,0,0,0,2,2
744981,20240807,TEX,570632,José Ureña,1,12,0,3,0,1,2,2
744981,20240807,TEX,600917,José Leclerc,0,5,2,0,0,1,3,3
744981,20240807,TEX,605177,Andrew Chafin,0,2,2,1,0,0,0,0
744981,20240807,TEX,622250,Josh Sborz,0,2,0,0,0,0,0,0
744981,20240807,TEX,656271,Brock Burke,0,3,0,1,0,0,1,1
744981,20240807,TEX,502085,David Robertson,0,3,0,0,1,0,0,0
744981,20240807,HOU,579328,Yusei Kikuchi,1,16,8,3,0,1,2,2
744981,20240807,HOU,605463,Tayler Scott,0,1,0,1,0,0,1,1
744981,20240807,HOU,650556,Bryan Abreu,0,4,1,0,0,0,0,0
744981,20240807,HOU,519151,Ryan Pressly,0,3,1,0,0,0,1,1
744981,20240807,HOU,623352,Josh Hader,0,3,1,0,0,0,0,0
745630,20240807,ATH,683155,Joey Estes,1,15,4,0,0,1,2,2
745630,20240807,ATH,694361,Will Klein,0,3,1,0,0,0,0,0
745630,20240807,ATH,519008,T.J. McFarland,0,3,1,0,0,0,0,0
745630,20240807,ATH,621053,Tyler Ferguson,0,3,2,0,0,0,0,0
745630,20240807,ATH,695243,Mason Miller,0,3,0,0,0,0,0,0
745630,20240807,CHA,663436,Davis Martin,1,18,4,1,1,0,0,0
745630,20240807,CHA,657053,Touki Toussaint,0,1,0,1,0,0,3,3
745630,20240807,CHA,608678,Dominic Leone,0,2,0,0,0,0,0,0
745630,20240807,CHA,605154,John Brebbia,0,3,1,1,0,0,0,0
745709,20240807,NYA,661563,Luis Gil,1,15,6,5,0,0,0,0
745709,20240807,NYA,660853,Enyel De Los Santos,0,3,0,2,0,0,1,1
745709,20240807,NYA,664776,Jake Cousins,0,3,0,0,0,1,1,1
745709,20240807,NYA,596133,Luke Weaver,0,3,2,0,0,0,0,0
745709,20240807,NYA,605280,Clay Holmes,0,3,2,0,0,0,0,0
745709,20240807,ANA,669721,Davis Daniel,1,10,4,2,0,1,5,5
745709,20240807,ANA,665896,José Marte,0,5,2,2,0,0,0,0
745709,20240807,ANA,668968,Hans Crouse,0,3,2,2,0,0,0,0
745709,20240807,ANA,519043,Matt Moore,0,6,0,1,0,0,0,0
745713,20240807,NYA,701542,Will Warren,1,13,6,3,0,1,8,8
745713,20240807,NYA,543859,Michael Tonkin,0,6,2,0,0,0,0,0
745713,20240807,NYA,657612,Tim Hill,0,5,0,0,0,0,0,0
745713,20240807,NYA,643410,Mark Leiter Jr.,0,3,2,0,0,0,0,0
745713,20240807,ANA,608334,Carson Fulmer,1,12,1,1,0,0,2,2
745713,20240807,ANA,519326,Hunter Strickland,0,6,1,1,0,0,0,0
745713,20240807,ANA,650671,José Quijada,0,3,1,1,0,0,0,0
745713,20240807,ANA,672710,Roansy Contreras,0,3,1,0,0,0,0,0
745713,20240807,ANA,657508,Mike Baumann,0,3,0,0,0,0,0,0
745469,20240807,PIT,594835,Marco Gonzales,1,14,3,2,0,2,5,5
745469,20240807,PIT,676702,Hunter Stratton,0,4,0,1,1,0,0,0
745469,20240807,PIT,656222,Jalen Beeks,0,3,0,0,0,0,0,0
745469,20240807,PIT,547973,Aroldis Chapman,0,3,3,0,1,0,0,0
745469,20240807,PIT,670280,David Bednar,0,3,1,1,1,1,1,1
745469,20240807,PIT,670059,Colin Holderman,0,3,0,1,0,0,3,2
745469,20240807,SDN,650633,Michael King,1,15,7,2,0,1,4,3
745469,20240807,SDN,669093,Jeremiah Estrada,0,2,3,0,0,0,2,0
745469,20240807,SDN,673513,Yuki Matsui,0,4,1,0,0,0,0,0
745469,20240807,SDN,689690,Alek Jacob,0,3,3,0,1,0,0,0
745469,20240807,SDN,663158,Robert Suarez,0,2,0,1,0,0,0,0
745469,20240807,SDN,656945,Tanner Scott,0,1,0,3,0,0,2,1
745469,20240807,SDN,670970,Adrian Morejon,0,3,1,0,0,0,0,0
746031,20240807,MIA,678368,Valente Bellozo,1,17,4,2,0,0,0,0
746031,20240807,MIA,686539,Declan Cronin,0,2,1,0,0,0,2,2
746031,20240807,MIA,677053,Andrew Nardi,0,2,2,1,0,1,2,2
746031,20240807,MIA,622786,Jesus Tinoco,0,3,1,0,0,0,0,0
746031,20240807,MIA,676534,Calvin Faucher,0,3,0,1,1,0,0,0
746031,20240807,CIN,671096,Andrew Abbott,1,15,7,3,0,3,6,6
746031,20240807,CIN,596001,Jakob Junis,0,3,0,0,0,0,0,0
746031,20240807,CIN,458677,Justin Wilson,0,4,1,0,0,0,0,0
746031,20240807,CIN,664747,Alexis Díaz,0,2,2,0,0,0,0,0
744822,20240807,WAS,663623,Jake Irvin,1,15,4,1,0,3,5,5
744822,20240807,WAS,678606,José A. Ferrer,0,2,0,0,1,0,2,2
744822,20240807,WAS,674285,Eduardo Salazar,0,4,0,0,0,0,0,0
744822,20240807,WAS,663432,Tanner Rainey,0,3,0,0,0,0,0,0
744822,20240807,WAS,672851,Joan Adon,0,3,0,0,0,0,0,0
744822,20240807,SFN,605483,Blake Snell,1,18,8,1,0,1,3,3
744822,20240807,SFN,669062,Erik Miller,0,2,0,1,0,0,1,1
744822,20240807,SFN,676254,Ryan Walker,0,1,1,0,0,0,0,0
744822,20240807,SFN,643511,Tyler Rogers,0,3,1,0,0,0,0,0
744822,20240807,SFN,666808,Camilo Doval,0,3,0,1,1,0,0,0
744903,20240807,TOR,670102,Bowden Francis,1,15,7,1,0,1,2,2
744903,20240807,TOR,650893,Génesis Cabrera,0,3,0,1,0,0,0,0
744903,20240807,TOR,621114,Ryan Burr,0,2,1,0,0,1,2,2
744903,20240807,TOR,642232,Ryan Yarbrough,0,2,0,1,1,1,3,3
744903,20240807,TOR,657024,Erik Swanson,0,2,1,0,0,0,0,0
744903,20240807,TOR,666720,Yerry Rodríguez,0,3,1,0,0,0,0,0
744903,20240807,BAL,669432,Trevor Rogers,1,15,2,2,0,0,3,2
744903,20240807,BAL,572143,Burch Smith,0,3,2,0,0,0,0,0
744903,20240807,BAL,666974,Yennier Cano,0,3,0,0,0,0,0,0
744903,20240807,BAL,672335,Cionel Pérez,0,3,1,0,0,0,0,0
744903,20240807,BAL,622554,Seranthony Domínguez,0,3,1,0,0,0,0,0
747085,20240807,ATL,519242,Chris Sale,1,14,10,2,0,0,3,2
747085,20240807,ATL,572955,Pierce Johnson,0,1,0,3,0,0,3,3
747085,20240807,ATL,621345,A.J. Minter,0,3,1,2,0,0,0,0
747085,20240807,ATL,607481,Aaron Bummer,0,3,3,0,0,0,0,0
747085,20240807,ATL,689266,Dylan Dodd,0,6,2,1,0,0,2,2
747085,20240807,MIL,642547,Freddy Peralta,1,15,6,2,0,1,4,4
747085,20240807,MIL,683232,Nick Mears,0,3,2,0,0,0,0,0
747085,20240807,MIL,606303,Joel Payamps,0,3,1,1,0,0,0,0
747085,20240807,MIL,657649,Jared Koenig,0,3,3,0,0,0,0,0
747085,20240807,MIL,642207,Devin Williams,0,3,3,0,0,1,1,1
745142,20240807,SLN,607200,Erick Fedde,1,15,6,2,0,0,1,1
745142,20240807,SLN,681676,Ryan Fernandez,0,3,0,1,0,0,1,1
745142,20240807,SLN,668941,JoJo Romero,0,4,0,0,0,0,0,0
745142,20240807,SLN,552640,Andrew Kittredge,0,2,0,0,0,0,0,0
745142,20240807,SLN,664854,Ryan Helsley,0,3,2,1,0,0,0,0
745142,20240807,TBA,671737,Taj Bradley,1,14,3,3,0,0,5,5
745142,20240807,TBA,685801,Hunter Bigge,0,4,0,0,0,0,0,0
745142,20240807,TBA,656876,Drew Rasmussen,0,6,3,0,0,0,0,0
746272,20240807,KCA,666142,Cole Ragans,1,19,7,2,0,2,4,1
746272,20240807,KCA,668674,Lucas Erceg,0,5,2,0,0,0,0,0
746272,20240807,KCA,519293,Will Smith,0,3,0,0,0,0,0,0
746272,20240807,BOS,676710,Kutter Crawford,1,11,3,4,0,1,6,6
746272,20240807,BOS,657514,Brennan Bernardino,0,2,1,0,1,1,1,1
746272,20240807,BOS,670174,Josh Winckowski,0,8,1,1,0,1,1,1
746272,20240807,BOS,455119,Chris Martin,0,3,3,0,0,0,0,0
746521,20240807,COL,663372,Ryan Feltner,1,3,1,0,0,0,1,1
746521,20240807,COL,663562,Noah Davis,0,12,3,0,0,0,1,1
746521,20240807,COL,592741,Chasen Shreve,0,3,0,0,0,0,0,0
746521,20240807,COL,683409,Angel Chivilli,0,3,1,0,0,0,0,0
746521,20240807,COL,641755,Tyler Kinley,0,3,1,1,0,0,0,0
746521,20240807,COL,680767,Victor Vodnik,0,2,1,2,0,0,3,3
746521,20240807,COL,664875,Justin Lawrence,0,1,1,0,0,0,0,0
746521,20240807,NYN,621112,Paul Blackburn,1,18,6,2,0,1,2,1
746521,20240807,NYN,676130,José Buttó,0,6,2,0,0,0,0,0
746521,20240807,NYN,621242,Edwin Díaz,0,3,2,0,0,0,1,1
745223,20240807,SEA,669923,George Kirby,1,15,7,1,0,2,3,3
745223,20240807,SEA,608638,JT Chargois,0,3,1,1,0,0,0,0
745223,20240807,SEA,676092,Collin Snider,0,3,0,0,0,0,0,0
745223,20240807,SEA,608723,Austin Voth,0,3,0,0,0,0,0,0
745223,20240807,SEA,642546,Jonathan Hernández,0,1,0,2,0,0,3,3
745223,20240807,SEA,663423,Trent Thornton,0,2,1,0,0,0,0,0
745223,20240807,DET,669373,Tarik Skubal,1,21,9,2,0,1,2,2
745223,20240807,DET,671345,Jason Foley,0,3,1,0,0,0,0,0
745223,20240807,DET,669724,Brenan Hanifee,0,3,1,0,0,0,0,0
746115,20240807,LAN,694813,Gavin Stone,1,14,2,1,0,1,3,3
746115,20240807,LAN,681911,Alex Vesia,0,1,0,0,0,0,2,0
746115,20240807,LAN,523260,Joe Kelly,0,3,0,2,0,1,3,3
746115,20240807,LAN,656629,Michael Kopech,0,3,1,0,0,0,0,0
746115,20240807,LAN,675627,Michael Grove,0,6,1,0,1,1,1,1
746115,20240807,PHI,663969,Tyler Phillips,1,15,3,1,1,0,4,4
746115,20240807,PHI,689147,Orion Kerkering,0,3,0,0,0,0,0,0
746115,20240807,PHI,621237,José Alvarado,0,3,0,0,0,0,0,0
746115,20240807,PHI,621381,Matt Strahm,0,3,0,0,1,0,0,0
746115,20240807,PHI,628708,Yunior Marte,0,3,1,1,0,0,0,0
744819,20240808,WAS,687792,DJ Herz,1,8,4,4,0,0,2,2
744819,20240808,WAS,674285,Eduardo Salazar,0,4,2,0,0,0,0,0
744819,20240808,WAS,606930,Jacob Barnes,0,6,3,1,0,0,0,0
744819,20240808,WAS,571882,Derek Law,0,6,2,0,0,0,0,0
744819,20240808,WAS,640448,Kyle Finnegan,0,2,1,2,0,0,3,2
744819,20240808,WAS,676395,Robert Garcia,0,3,1,0,0,0,4,0
744819,20240808,WAS,672851,Joan Adon,0,1,0,0,0,0,0,0
744819,20240808,SFN,690986,Kyle Harrison,1,14,3,0,0,0,2,2
744819,20240808,SFN,663546,Sean Hjelle,0,1,0,0,0,0,0,0
744819,20240808,SFN,663855,Jordan Hicks,0,3,0,1,0,0,0,0
744819,20240808,SFN,669062,Erik Miller,0,3,2,0,0,0,0,0
744819,20240808,SFN,676254,Ryan Walker,0,3,1,0,0,0,0,0
744819,20240808,SFN,666808,Camilo Doval,0,3,0,2,0,1,3,3
744819,20240808,SFN,573124,Taylor Rogers,0,3,2,0,0,0,0,0
747081,20240808,ATL,450203,Charlie Morton,1,8,3,1,0,4,8,8
747081,20240808,ATL,670161,Parker Dunshee,0,7,3,2,1,2,5,5
747081,20240808,ATL,592426,Luke Jackson,0,3,1,3,0,0,1,1
747081,20240808,ATL,628452,Raisel Iglesias,0,3,1,0,0,0,0,0
747081,20240808,ATL,663897,Luke Williams,0,6,0,0,0,0,2,2
747081,20240808,MIL,593423,Frankie Montas,1,12,7,4,0,1,3,3
747081,20240808,MIL,665625,Elvis Peguero,0,3,1,1,0,0,0,0
747081,20240808,MIL,669060,Bryse Wilson,0,7,3,0,0,1,2,2
747081,20240808,MIL,571948,Hoby Milner,0,5,1,1,0,0,2,2
745466,20240808,PIT,682847,Luis Ortiz,1,18,3,1,1,2,4,4
745466,20240808,PIT,642701,Dennis Santana,0,2,0,0,0,0,0,0
745466,20240808,PIT,656222,Jalen Beeks,0,1,0,0,0,0,0,0
745466,20240808,PIT,547973,Aroldis Chapman,0,3,1,0,0,0,0,0
745466,20240808,PIT,670280,David Bednar,0,2,1,2,0,0,3,3
745466,20240808,PIT,693312,Kyle Nicolas,0,1,1,0,1,0,0,0
745466,20240808,SDN,681190,Randy Vásquez,1,17,3,1,1,0,3,3
745466,20240808,SDN,605218,Carl Edwards Jr.,0,0,0,2,0,0,0,0
745466,20240808,SDN,673513,Yuki Matsui,0,4,2,0,0,1,2,2
745466,20240808,SDN,592094,Jason Adam,0,3,0,0,0,0,0,0
745466,20240808,SDN,663158,Robert Suarez,0,3,2,0,0,0,1,1
746522,20240808,COL,596295,Austin Gomber,1,9,1,1,0,2,5,5
746522,20240808,COL,663567,Peter Lambert,0,9,3,1,0,1,2,2
746522,20240808,COL,666207,Riley Pint,0,3,2,1,0,0,0,0
746522,20240808,COL,683627,Anthony Molina,0,6,2,0,1,0,2,2
746522,20240808,NYN,656849,David Peterson,1,15,5,3,0,0,1,1
746522,20240808,NYN,493603,Adam Ottavino,0,3,1,1,0,0,0,0
746522,20240808,NYN,592773,Ryne Stanek,0,3,2,0,0,0,0,0
746522,20240808,NYN,664849,Danny Young,0,6,2,0,2,0,0,0
746030,20240808,MIA,667725,Kyle Tyler,1,13,3,2,0,1,3,3
746030,20240808,MIA,622786,Jesus Tinoco,0,4,1,0,0,0,0,0
746030,20240808,MIA,686539,Declan Cronin,0,1,0,0,0,0,0,0
746030,20240808,MIA,677053,Andrew Nardi,0,3,3,0,0,0,0,0
746030,20240808,MIA,669622,Anthony Bender,0,3,2,0,0,0,0,0
746030,20240808,MIA,676534,Calvin Faucher,0,3,1,0,0,0,0,0
746030,20240808,MIA,642629,Emmanuel Ramirez,0,0,0,2,1,0,7,6
746030,20240808,MIA,670766,Darren McCaughan,0,3,2,0,0,0,0,0
746030,20240808,CIN,668881,Hunter Greene,1,18,5,2,2,0,3,3
746030,20240808,CIN,663574,Tony Santillan,0,4,2,0,0,0,0,0
746030,20240808,CIN,594580,Sam Moll,0,1,0,1,0,0,0,0
746030,20240808,CIN,571656,Buck Farmer,0,4,2,1,0,0,0,0
746030,20240808,CIN,691172,Yosver Zulueta,0,3,0,0,0,0,1,0
745710,20240808,NYA,641482,Nestor Cortes,1,14,2,1,0,1,6,6
745710,20240808,NYA,660853,Enyel De Los Santos,0,4,2,1,2,0,2,2
745710,20240808,NYA,664776,Jake Cousins,0,3,1,0,1,0,0,0
745710,20240808,NYA,657612,Tim Hill,0,3,0,0,0,0,1,1
745710,20240808,NYA,592454,Tommy Kahnle,0,3,0,0,0,0,0,0
745710,20240808,ANA,542881,Tyler Anderson,1,18,7,1,0,1,1,1
745710,20240808,ANA,672710,Roansy Contreras,0,3,0,0,0,0,0,0
745710,20240808,ANA,657508,Mike Baumann,0,3,0,0,0,0,2,2
745710,20240808,ANA,690829,Ben Joyce,0,3,2,1,0,1,1,1
744899,20240808,TOR,592332,Kevin Gausman,1,24,2,3,0,1,2,2
744899,20240808,TOR,647315,Zach Pop,0,0,0,0,0,0,3,3
744899,20240808,TOR,643338,Chad Green,0,3,1,0,0,0,1,1
744899,20240808,BAL,665152,Dean Kremer,1,13,6,5,0,1,5,5
744899,20240808,BAL,669211,Keegan Akin,0,4,2,0,0,0,2,2
744899,20240808,BAL,641329,Bryan Baker,0,4,2,0,0,0,0,0
744899,20240808,BAL,642397,Gregory Soto,0,3,1,0,0,0,0,0
745143,20240808,SLN,502043,Kyle Gibson,1,18,6,1,0,0,2,2
745143,20240808,SLN,681517,Kyle Leahy,0,1,0,1,0,0,2,2
745143,20240808,SLN,668941,JoJo Romero,0,4,0,0,1,1,1,1
745143,20240808,SLN,542888,Shawn Armstrong,0,2,0,0,0,0,1,1
745143,20240808,SLN,667463,John King,0,2,1,0,0,0,0,0
745143,20240808,TBA,669358,Shane Baz,1,13,2,2,1,0,4,4
745143,20240808,TBA,664076,Garrett Cleavinger,0,2,0,0,0,0,0,0
745143,20240808,TBA,663992,Richard Lovelady,0,3,0,0,0,0,0,0
745143,20240808,TBA,655889,Manuel Rodríguez,0,3,1,1,0,0,0,0
745143,20240808,TBA,621363,Colin Poche,0,3,2,0,0,0,0,0
745143,20240808,TBA,664126,Pete Fairbanks,0,3,0,0,0,0,0,0
745226,20240808,SEA,693433,Bryan Woo,1,20,7,1,0,0,3,3
745226,20240808,SEA,554340,Yimi García,0,4,2,0,0,0,0,0
745226,20240808,SEA,608638,JT Chargois,0,3,2,0,0,0,0,0
745226,20240808,DET,669724,Brenan Hanifee,1,6,1,1,0,0,0,0
745226,20240808,DET,676614,Bryan Sammons,0,13,4,1,0,1,1,1
745226,20240808,DET,663947,Tyler Holton,0,5,0,0,0,0,1,1
745226,20240808,DET,676684,Will Vest,0,2,2,1,0,0,2,2
747169,20240808,ARI,656756,Jordan Montgomery,1,17,4,3,1,0,4,4
747169,20240808,ARI,571670,Dylan Floro,0,1,0,0,0,0,0,0
747169,20240808,ARI,677944,Slade Cecconi,0,9,2,1,0,1,2,2
747169,20240808,PHI,663465,Kolby Allard,1,15,3,0,0,1,1,1
747169,20240808,PHI,689147,Orion Kerkering,0,3,2,2,0,1,2,2
747169,20240808,PHI,656546,Jeff Hoffman,0,3,2,0,0,0,0,0
747169,20240808,PHI,621237,José Alvarado,0,3,2,2,0,0,0,0
747169,20240808,PHI,608032,Carlos Estévez,0,3,2,0,0,0,1,0
745927,20240809,MIN,641927,Bailey Ober,1,18,9,2,0,0,0,0
745927,20240809,MIN,660896,Jorge Alcala,0,3,0,0,0,1,2,2
745927,20240809,MIN,643377,Griffin Jax,0,3,0,0,0,0,0,0
745927,20240809,MIN,661395,Jhoan Duran,0,3,3,0,0,0,0,0
745927,20240809,CLE,676282,Joey Cantillo,1,17,2,3,0,2,3,3
745927,20240809,CLE,669212,Eli Morgan,0,4,1,0,0,0,1,1
745927,20240809,CLE,658648,Pedro Avila,0,3,2,0,0,0,0,0
745871,20240809,MIN,686973,Louis Varland,1,14,4,0,1,1,3,3
745871,20240809,MIN,663485,Cole Sands,0,4,2,0,0,0,0,0
745871,20240809,MIN,573204,Caleb Thielbar,0,6,2,0,0,0,0,0
745871,20240809,MIN,670950,Trevor Richards,0,3,1,0,0,0,0,0
745871,20240809,CLE,502171,Alex Cobb,1,14,1,1,0,1,5,4
745871,20240809,CLE,671922,Cade Smith,0,1,1,0,0,0,0,0
745871,20240809,CLE,680704,Nick Sandlin,0,3,1,0,0,0,0,0
745871,20240809,CLE,657265,Peter Strzelecki,0,2,0,1,0,0,1,1
745871,20240809,CLE,682120,Tim Herrin,0,3,1,1,0,0,0,0
745871,20240809,CLE,605130,Scott Barlow,0,1,0,0,0,0,0,0
744818,20240809,WAS,680730,Mitchell Parker,1,19,5,0,0,1,2,0
744818,20240809,WAS,606930,Jacob Barnes,0,5,3,0,0,0,0,0
744818,20240809,WAS,640448,Kyle Finnegan,0,6,2,1,0,0,0,0
744818,20240809,ANA,667755,José Soriano,1,18,7,1,0,0,1,1
744818,20240809,ANA,519326,Hunter Strickland,0,3,0,0,0,0,0,0
744818,20240809,ANA,650671,José Quijada,0,3,0,0,0,0,1,1
744818,20240809,ANA,519043,Matt Moore,0,4,0,1,0,0,1,0
744818,20240809,ANA,690829,Ben Joyce,0,0,0,0,0,0,0,0
745062,20240809,TBA,641793,Zack Littell,1,15,5,1,0,1,3,1
745062,20240809,TBA,663992,Richard Lovelady,0,3,1,0,0,1,1,1
745062,20240809,TBA,687330,Kevin Kelly,0,6,3,1,0,0,0,0
745062,20240809,TBA,670955,Edwin Uceta,0,3,2,0,0,0,0,0
745062,20240809,BAL,621107,Zach Eflin,1,21,7,1,0,0,0,0
745062,20240809,BAL,622554,Seranthony Domínguez,0,3,1,0,0,0,0,0
745062,20240809,BAL,666974,Yennier Cano,0,3,1,0,0,1,1,1
744900,20240809,TOR,621244,José Berríos,1,21,8,1,0,1,1,1
744900,20240809,TOR,657024,Erik Swanson,0,3,0,1,0,0,0,0
744900,20240809,TOR,643338,Chad Green,0,3,0,0,0,0,0,0
744900,20240809,ATH,687765,Mitch Spence,1,17,2,0,0,1,2,2
744900,20240809,ATH,519008,T.J. McFarland,0,1,0,0,0,0,0,0
744900,20240809,ATH,671305,Michel Otañez,0,3,2,0,1,0,0,0
744900,20240809,ATH,613534,Austin Adams,0,3,0,0,0,1,1,1
746927,20240809,BOS,656557,Tanner Houck,1,18,1,3,1,0,1,1
746927,20240809,BOS,608371,Lucas Sims,0,1,1,0,0,1,4,4
746927,20240809,BOS,677161,Zack Kelly,0,2,0,0,0,0,0,0
746927,20240809,BOS,472610,Luis García,0,3,1,0,0,0,1,1
746927,20240809,BOS,592155,Cam Booser,0,3,1,0,0,1,2,2
746927,20240809,HOU,669854,Ronel Blanco,1,12,5,3,0,0,3,2
746927,20240809,HOU,687911,Bryan King,0,3,1,0,0,0,0,0
746927,20240809,HOU,672391,Kaleb Ort,0,4,3,0,0,0,0,0
746927,20240809,HOU,657571,Caleb Ferguson,0,1,1,1,0,0,0,0
746927,20240809,HOU,605463,Tayler Scott,0,1,1,1,0,0,0,0
746927,20240809,HOU,650556,Bryan Abreu,0,3,1,1,0,0,0,0
746927,20240809,HOU,519151,Ryan Pressly,0,3,0,2,0,0,1,1
746032,20240809,MIA,665795,Edward Cabrera,1,21,4,3,0,0,0,0
746032,20240809,MIA,666277,George Soriano,0,6,2,0,0,1,2,2
746032,20240809,MIA,676969,Brett de Geus,0,3,0,0,0,0,4,3
746032,20240809,SDN,527048,Martín Pérez,1,21,6,2,0,2,2,2
746032,20240809,SDN,663773,Bryan Hoeing,0,3,1,0,0,0,0,0
746032,20240809,SDN,592094,Jason Adam,0,3,2,0,0,0,0,0
746032,20240809,SDN,656945,Tanner Scott,0,3,0,0,0,0,0,0
746275,20240809,KCA,547179,Michael Lorenzen,1,13,3,2,0,2,3,3
